"","Country","Year","Age_Group","Grouped_Death_Count","Grouped_Pop_Count","Death_Rate"
"15667","Hungary",1988,"[5,10)",166,691078.23,0.240204354288515
"15668","Hungary",1988,"[10,15)",235,884252.9,0.265761073557124
"15669","Hungary",1988,"[15,20)",474,730876.04,0.648536788810316
"15670","Hungary",1988,"[20,25)",588,658288.8,0.893224979674574
"15671","Hungary",1988,"[25,30)",805,637040.2,1.26365651649613
"15672","Hungary",1988,"[30,35)",1719,836773.45,2.05431948157533
"15673","Hungary",1988,"[35,40)",2438,816679.87,2.98525785874948
"15674","Hungary",1988,"[40,45)",3256,711112.16,4.57874324635371
"15675","Hungary",1988,"[45,50)",4600,658194.85,6.98881189969809
"15676","Hungary",1988,"[50,55)",6467,602734.83,10.7294280637474
"15677","Hungary",1988,"[55,60)",9503,618461.7,15.3655432502934
"15678","Hungary",1988,"[60,65)",13428,586734.48,22.8859909511369
"15679","Hungary",1988,"[65,70)",16067,526257.76,30.5306661891313
"15680","Hungary",1988,"[70,75)",14659,271335.15,54.0254368075791
"15681","Hungary",1988,"[75,80)",24627,315316.69,78.1024309242876
"15682","Hungary",1988,"[80,85)",20676,167059.26,123.764465375939
"15683","Hungary",1988,"[85,90)",12643,67186.23,188.178440731084
"15684","Hungary",1988,"[90,95)",4660,16593.93,280.825578991836
"15685","Hungary",1988,"[95,100)",851,2142.76,397.151337527301
"15686","Hungary",1988,"[100,Inf)",64,143.1,447.239692522711
"15687","Hungary",1989,"[0,5)",2216,617232,3.5902221530964
"15688","Hungary",1989,"[5,10)",193,656150,0.294140059437629
"15689","Hungary",1989,"[10,15)",238,857167,0.277658845942506
"15690","Hungary",1989,"[15,20)",509,766856,0.663749126302722
"15691","Hungary",1989,"[20,25)",668,678653,0.984302729082462
"15692","Hungary",1989,"[25,30)",853,620290,1.37516323010205
"15693","Hungary",1989,"[30,35)",1795,774415,2.31787865679255
"15694","Hungary",1989,"[35,40)",2772,847341,3.2714102114733
"15695","Hungary",1989,"[40,45)",3541,716675,4.94087278054906
"15696","Hungary",1989,"[45,50)",5170,674954,7.65978125916729
"15697","Hungary",1989,"[50,55)",6808,597701,11.3903105398853
"15698","Hungary",1989,"[55,60)",9971,607543,16.4120070513527
"15699","Hungary",1989,"[60,65)",13686,585924,23.357978167817
"15700","Hungary",1989,"[65,70)",17657,529668,33.3359764984858
"15701","Hungary",1989,"[70,75)",13294,267782,49.6448603714962
"15702","Hungary",1989,"[75,80)",24579,316584,77.6381623834433
"15703","Hungary",1989,"[80,85)",21557,174388.65,123.614696254601
"15704","Hungary",1989,"[85,90)",13354,68045.2,196.251903146732
"15705","Hungary",1989,"[90,95)",4949,17416.93,284.148813826547
"15706","Hungary",1989,"[95,100)",923,2234.09,413.143606569118
"15707","Hungary",1989,"[100,Inf)",90,161,559.006211180124
"15708","Hungary",1990,"[0,5)",2111,615484.64,3.42981751746071
"15709","Hungary",1990,"[5,10)",190,641362.75,0.296244208133385
"15710","Hungary",1990,"[10,15)",225,811352.27,0.277314809262813
"15711","Hungary",1990,"[15,20)",583,810459.59,0.719344933656717
"15712","Hungary",1990,"[20,25)",742,699581.77,1.06063369833093
"15713","Hungary",1990,"[25,30)",836,610088.05,1.3702940092008
"15714","Hungary",1990,"[30,35)",1691,725819.1,2.32978162189449
"15715","Hungary",1990,"[35,40)",2929,864053.14,3.38983780557756
"15716","Hungary",1990,"[40,45)",3705,749163.52,4.94551576670471
"15717","Hungary",1990,"[45,50)",5296,667930.9,7.92896390929062
"15718","Hungary",1990,"[50,55)",6771,605580.19,11.1810130380916
"15719","Hungary",1990,"[55,60)",9896,593391.55,16.6770153703739
"15720","Hungary",1990,"[60,65)",13594,582642.29,23.3316397270099
"15721","Hungary",1990,"[65,70)",17444,532240.3,32.7746696370042
"15722","Hungary",1990,"[70,75)",13525,300358.95,45.0294555897202
"15723","Hungary",1990,"[75,80)",24158,294750.04,81.9609727618697
"15724","Hungary",1990,"[80,85)",22273,180921.46,123.108668258591
"15725","Hungary",1990,"[85,90)",13409,68618.46,195.413887166806
"15726","Hungary",1990,"[90,95)",5284,18300.09,288.741749357517
"15727","Hungary",1990,"[95,100)",1022,2312.14,442.014756891884
"15728","Hungary",1990,"[100,Inf)",80,173,462.42774566474
"15729","Hungary",1991,"[0,5)",2240,616251.79,3.63487788003017
"15730","Hungary",1991,"[5,10)",179,630229.96,0.284023311110122
"15731","Hungary",1991,"[10,15)",186,772977.77,0.240627877306226
"15732","Hungary",1991,"[15,20)",520,843554.74,0.61643895214198
"15733","Hungary",1991,"[20,25)",698,713838.09,0.977812769839727
"15734","Hungary",1991,"[25,30)",846,611368.01,1.38378192211922
"15735","Hungary",1991,"[30,35)",1515,684238.25,2.21414105393845
"15736","Hungary",1991,"[35,40)",3026,871277.11,3.47306266315202
"15737","Hungary",1991,"[40,45)",4042,775546.76,5.21180695797117
"15738","Hungary",1991,"[45,50)",5362,666871,8.040535575846
"15739","Hungary",1991,"[50,55)",7028,612400.44,11.4761511275204
"15740","Hungary",1991,"[55,60)",9511,583987.02,16.2863208843238
"15741","Hungary",1991,"[60,65)",13423,575453.43,23.3259535875909
"15742","Hungary",1991,"[65,70)",17390,528362.14,32.9130319594814
"15743","Hungary",1991,"[70,75)",15045,347016.68,43.3552646518317
"15744","Hungary",1991,"[75,80)",21606,263199.2,82.0899151669154
"15745","Hungary",1991,"[80,85)",22332,185852.46,120.159830007093
"15746","Hungary",1991,"[85,90)",13585,70662.53,192.251820023993
"15747","Hungary",1991,"[90,95)",5319,18873.11,281.829544786206
"15748","Hungary",1991,"[95,100)",982,2561.11,383.427498233188
"15749","Hungary",1991,"[100,Inf)",94,178,528.089887640449
"15750","Hungary",1992,"[0,5)",1944,613126.65,3.17063366924272
"15751","Hungary",1992,"[5,10)",145,625716.62,0.231734295310871
"15752","Hungary",1992,"[10,15)",184,734344.67,0.250563539870181
"15753","Hungary",1992,"[15,20)",562,864842.31,0.649829446942761
"15754","Hungary",1992,"[20,25)",711,721240.79,0.985801149710348
"15755","Hungary",1992,"[25,30)",790,631980.2,1.25003916261934
"15756","Hungary",1992,"[30,35)",1565,654305.3,2.39184979855734
"15757","Hungary",1992,"[35,40)",3291,860291.85,3.82544598091915
"15758","Hungary",1992,"[40,45)",4620,782278.2,5.90582736422925
"15759","Hungary",1992,"[45,50)",5724,674521.73,8.48601274861819
"15760","Hungary",1992,"[50,55)",7630,625378.31,12.200615016533
"15761","Hungary",1992,"[55,60)",9847,574543.66,17.1388193544769
"15762","Hungary",1992,"[60,65)",13418,573924.12,23.3793972624813
"15763","Hungary",1992,"[65,70)",17883,518723.71,34.4750001884433
"15764","Hungary",1992,"[70,75)",17587,392789.1,44.7746640627248
"15765","Hungary",1992,"[75,80)",19300,229171.31,84.2164754392685
"15766","Hungary",1992,"[80,85)",23142,192455.95,120.245697781752
"15767","Hungary",1992,"[85,90)",13799,73016.43,188.984862721993
"15768","Hungary",1992,"[90,95)",5522,19657.44,280.911451338526
"15769","Hungary",1992,"[95,100)",1099,2724.19,403.422668756585
"15770","Hungary",1992,"[100,Inf)",106,182,582.417582417582
"15771","Hungary",1993,"[0,5)",1712,606789.78,2.82140546269583
"15772","Hungary",1993,"[5,10)",135,624830.72,0.216058519017759
"15773","Hungary",1993,"[10,15)",177,699310.98,0.25310627898335
"15774","Hungary",1993,"[15,20)",464,874842.19,0.530381370839008
"15775","Hungary",1993,"[20,25)",618,725686.48,0.851607432454853
"15776","Hungary",1993,"[25,30)",789,655830.47,1.20305480774628
"15777","Hungary",1993,"[30,35)",1433,633866.88,2.26072704729422
"15778","Hungary",1993,"[35,40)",3513,824955.75,4.2584102238211
"15779","Hungary",1993,"[40,45)",4927,800485.15,6.15501736665571
"15780","Hungary",1993,"[45,50)",5986,689976.59,8.67565666249633
"15781","Hungary",1993,"[50,55)",7987,632909.44,12.6194989286303
"15782","Hungary",1993,"[55,60)",9675,569184.38,16.9980068673002
"15783","Hungary",1993,"[60,65)",13829,567295.8,24.3770533820275
"15784","Hungary",1993,"[65,70)",17520,514643.94,34.0429540470252
"15785","Hungary",1993,"[70,75)",19922,434960.01,45.8019117665553
"15786","Hungary",1993,"[75,80)",16835,198724.19,84.7154037965886
"15787","Hungary",1993,"[80,85)",23429,195613.02,119.772191033092
"15788","Hungary",1993,"[85,90)",14168,76403.11,185.437477610532
"15789","Hungary",1993,"[90,95)",5952,20111.67,295.947576705465
"15790","Hungary",1993,"[95,100)",1164,2800.25,415.6771716811
"15791","Hungary",1993,"[100,Inf)",121,180,672.222222222222
"15792","Hungary",1994,"[0,5)",1563,599263.96,2.6081995653468
"15793","Hungary",1994,"[5,10)",115,624317.93,0.184201020784394
"15794","Hungary",1994,"[10,15)",151,669837.31,0.225427872926338
"15795","Hungary",1994,"[15,20)",486,850785.41,0.571236876288229
"15796","Hungary",1994,"[20,25)",640,758684.47,0.843565441638736
"15797","Hungary",1994,"[25,30)",705,678471.99,1.03909963917597
"15798","Hungary",1994,"[30,35)",1313,620810.1,2.11497847731537
"15799","Hungary",1994,"[35,40)",3186,767953.57,4.14868831197699
"15800","Hungary",1994,"[40,45)",4993,831879.77,6.00206926536992
"15801","Hungary",1994,"[45,50)",6070,698115.36,8.69483805656418
"15802","Hungary",1994,"[50,55)",7906,649719.85,12.1683214696303
"15803","Hungary",1994,"[55,60)",9521,566584.69,16.804195679908
"15804","Hungary",1994,"[60,65)",13101,560260.08,23.3837827603209
"15805","Hungary",1994,"[65,70)",16836,516384.5,32.6036122308086
"15806","Hungary",1994,"[70,75)",21399,438394.46,48.8122044242986
"15807","Hungary",1994,"[75,80)",14510,200991.29,72.1921830543005
"15808","Hungary",1994,"[80,85)",23113,198046.86,116.704703119252
"15809","Hungary",1994,"[85,90)",14312,81100.99,176.471335306758
"15810","Hungary",1994,"[90,95)",5818,20436.56,284.685876683747
"15811","Hungary",1994,"[95,100)",1167,3004.24,388.450989268501
"15812","Hungary",1994,"[100,Inf)",110,203,541.871921182266
"15813","Hungary",1995,"[0,5)",1406,585329.99,2.40206383411176
"15814","Hungary",1995,"[5,10)",137,620034.1,0.220955589378068
"15815","Hungary",1995,"[10,15)",169,655653.47,0.257758111155882
"15816","Hungary",1995,"[15,20)",444,812102.4,0.546729082440835
"15817","Hungary",1995,"[20,25)",568,797252.41,0.712446889937906
"15818","Hungary",1995,"[25,30)",722,699543.47,1.0321016934087
"15819","Hungary",1995,"[30,35)",1249,610543.02,2.04571989046734
"15820","Hungary",1995,"[35,40)",2731,720953.92,3.7880368276519
"15821","Hungary",1995,"[40,45)",4894,847292.44,5.77604587148211
"15822","Hungary",1995,"[45,50)",6138,728934.32,8.42051174103038
"15823","Hungary",1995,"[50,55)",7716,642224.46,12.0144910083306
"15824","Hungary",1995,"[55,60)",9444,573655.94,16.4628296187432
"15825","Hungary",1995,"[60,65)",12579,546982.82,22.997065977319
"15826","Hungary",1995,"[65,70)",16605,515473.59,32.2130955341475
"15827","Hungary",1995,"[70,75)",20714,441054.15,46.964754781244
"15828","Hungary",1995,"[75,80)",14783,228198.23,64.7813964201212
"15829","Hungary",1995,"[80,85)",22820,184362.63,123.777795966569
"15830","Hungary",1995,"[85,90)",15242,84824.07,179.689562172624
"15831","Hungary",1995,"[90,95)",5765,21030.27,274.128672622843
"15832","Hungary",1995,"[95,100)",1312,3216.19,407.93609830265
"15833","Hungary",1995,"[100,Inf)",110,208,528.846153846154
"15834","Hungary",1996,"[0,5)",1339,564254.21,2.37304388034606
"15835","Hungary",1996,"[5,10)",132,618416.85,0.213448259050509
"15836","Hungary",1996,"[10,15)",147,644261.89,0.228168082392705
"15837","Hungary",1996,"[15,20)",374,777901.12,0.48078089924848
"15838","Hungary",1996,"[20,25)",541,829099.02,0.652515546333657
"15839","Hungary",1996,"[25,30)",686,713120.34,0.961969476287831
"15840","Hungary",1996,"[30,35)",982,612271.93,1.60386251906077
"15841","Hungary",1996,"[35,40)",2274,680372.99,3.3422843549389
"15842","Hungary",1996,"[40,45)",4467,854972.44,5.22472981702194
"15843","Hungary",1996,"[45,50)",5932,752531.94,7.88272189483413
"15844","Hungary",1996,"[50,55)",7045,641675.8,10.9790645057831
"15845","Hungary",1996,"[55,60)",9013,580042.75,15.5385098770737
"15846","Hungary",1996,"[60,65)",11740,539136.3,21.7755695544893
"15847","Hungary",1996,"[65,70)",16058,510299.69,31.4677831765879
"15848","Hungary",1996,"[70,75)",20847,438582.39,47.5326882139522
"15849","Hungary",1996,"[75,80)",16979,264144.78,64.2791426731961
"15850","Hungary",1996,"[80,85)",21049,163574.19,128.681670378438
"15851","Hungary",1996,"[85,90)",16068,87262.17,184.134774553509
"15852","Hungary",1996,"[90,95)",6095,21992.36,277.141698298864
"15853","Hungary",1996,"[95,100)",1361,3292.2,413.401372942106
"15854","Hungary",1996,"[100,Inf)",114,213,535.211267605634
"15855","Hungary",1997,"[0,5)",1188,543142.96,2.1872694437575
"15856","Hungary",1997,"[5,10)",122,614665.05,0.198482083860145
"15857","Hungary",1997,"[10,15)",102,638184.3,0.159828438274022
"15858","Hungary",1997,"[15,20)",351,742949.03,0.472441561704442
"15859","Hungary",1997,"[20,25)",555,850129.57,0.652841660360079
"15860","Hungary",1997,"[25,30)",643,719230.31,0.894011266015749
"15861","Hungary",1997,"[30,35)",979,632687.24,1.54736801709483
"15862","Hungary",1997,"[35,40)",1991,651256.16,3.05716877979319
"15863","Hungary",1997,"[40,45)",4631,844565.24,5.48329457650897
"15864","Hungary",1997,"[45,50)",5836,760911.97,7.66974397840002
"15865","Hungary",1997,"[50,55)",7071,648148.37,10.9095391229635
"15866","Hungary",1997,"[55,60)",8890,592843.17,14.9955341477578
"15867","Hungary",1997,"[60,65)",11441,531885.97,21.5102496499391
"15868","Hungary",1997,"[65,70)",15596,510115.94,30.5734417944281
"15869","Hungary",1997,"[70,75)",19840,432928.15,45.8274658277592
"15870","Hungary",1997,"[75,80)",18953,299624.88,63.2557616710602
"15871","Hungary",1997,"[80,85)",17735,143025.18,123.999144765978
"15872","Hungary",1997,"[85,90)",15990,91770.91,174.238219932656
"15873","Hungary",1997,"[90,95)",6119,23039.31,265.589551075965
"15874","Hungary",1997,"[95,100)",1406,3424.19,410.608056211834
"15875","Hungary",1997,"[100,Inf)",115,248.01,463.690980202411
"15876","Hungary",1998,"[0,5)",1150,523268.1,2.19772617516719
"15877","Hungary",1998,"[5,10)",115,607838.59,0.189194963748518
"15878","Hungary",1998,"[10,15)",136,634962.62,0.214185836640273
"15879","Hungary",1998,"[15,20)",325,710780.61,0.457243761897219
"15880","Hungary",1998,"[20,25)",591,862375.39,0.685316402639922
"15881","Hungary",1998,"[25,30)",644,721436.89,0.892662974303962
"15882","Hungary",1998,"[30,35)",1001,655867.43,1.52622306614616
"15883","Hungary",1998,"[35,40)",2006,631815.69,3.17497655051903
"15884","Hungary",1998,"[40,45)",4603,810903.39,5.67638519799504
"15885","Hungary",1998,"[45,50)",6096,779166.19,7.82374810180098
"15886","Hungary",1998,"[50,55)",7572,661684.42,11.4435216715545
"15887","Hungary",1998,"[55,60)",8914,601637.33,14.816234890212
"15888","Hungary",1998,"[60,65)",11341,527562.27,21.4969884029046
"15889","Hungary",1998,"[65,70)",15352,506954.49,30.2827971796837
"15890","Hungary",1998,"[70,75)",19540,431504.05,45.2834683706908
"15891","Hungary",1998,"[75,80)",21423,331575.28,64.6097622235288
"15892","Hungary",1998,"[80,85)",15403,125073.19,123.151892104135
"15893","Hungary",1998,"[85,90)",16701,94218.22,177.258708559767
"15894","Hungary",1998,"[90,95)",6534,24364.93,268.172328014076
"15895","Hungary",1998,"[95,100)",1406,3667.1,383.409233454228
"15896","Hungary",1998,"[100,Inf)",138,259,532.818532818533
"15897","Hungary",1999,"[0,5)",966,503576.19,1.91827973439332
"15898","Hungary",1999,"[5,10)",110,598319.4,0.183848292400347
"15899","Hungary",1999,"[10,15)",147,631954.9,0.23261153604474
"15900","Hungary",1999,"[15,20)",295,683230.59,0.43177223666171
"15901","Hungary",1999,"[20,25)",567,843556.63,0.672154043765858
"15902","Hungary",1999,"[25,30)",630,750755.87,0.839154277941243
"15903","Hungary",1999,"[30,35)",932,677832.75,1.37497044809357
"15904","Hungary",1999,"[35,40)",1839,619442.72,2.96879750237439
"15905","Hungary",1999,"[40,45)",4316,756537.06,5.70494193635405
"15906","Hungary",1999,"[45,50)",6419,808823.75,7.93621601739563
"15907","Hungary",1999,"[50,55)",7413,671252.61,11.0435324787787
"15908","Hungary",1999,"[55,60)",9246,616449.26,14.9988013612021
"15909","Hungary",1999,"[60,65)",11105,526376.61,21.0970620446072
"15910","Hungary",1999,"[65,70)",15254,502409.81,30.361668296246
"15911","Hungary",1999,"[70,75)",19803,433960.98,45.6331350343987
"15912","Hungary",1999,"[75,80)",23647,334154.68,70.7666281974563
"15913","Hungary",1999,"[80,85)",14432,129306.24,111.611009646557
"15914","Hungary",1999,"[85,90)",17395,95581.34,181.991589571772
"15915","Hungary",1999,"[90,95)",7067,25919.11,272.655966968002
"15916","Hungary",1999,"[95,100)",1524,3621.14,420.861938505554
"15917","Hungary",1999,"[100,Inf)",170,279,609.318996415771
"15918","Hungary",2000,"[0,5)",1060,489605.28,2.16500933159871
"15919","Hungary",2000,"[5,10)",96,583352.95,0.164565894455492
"15920","Hungary",2000,"[10,15)",131,625161.62,0.209545813129091
"15921","Hungary",2000,"[15,20)",282,669677.18,0.421098416404155
"15922","Hungary",2000,"[20,25)",542,812023.51,0.667468359382846
"15923","Hungary",2000,"[25,30)",604,784137.28,0.770273286840794
"15924","Hungary",2000,"[30,35)",947,698990.19,1.35481157468033
"15925","Hungary",2000,"[35,40)",1590,609563.99,2.60842179998198
"15926","Hungary",2000,"[40,45)",3597,712303.73,5.04981210754014
"15927","Hungary",2000,"[45,50)",6197,823543.69,7.52479810755395
"15928","Hungary",2000,"[50,55)",7112,701871.22,10.1329129865162
"15929","Hungary",2000,"[55,60)",8722,609967.33,14.299126479446
"15930","Hungary",2000,"[60,65)",10690,534446.14,20.0020155445411
"15931","Hungary",2000,"[65,70)",14257,491221.62,29.0235596714982
"15932","Hungary",2000,"[70,75)",18403,436963.88,42.1156091894827
"15933","Hungary",2000,"[75,80)",22418,338282.36,66.2700827793681
"15934","Hungary",2000,"[80,85)",14229,148647.13,95.7233415808297
"15935","Hungary",2000,"[85,90)",16075,89189.89,180.233432287
"15936","Hungary",2000,"[90,95)",7179,27377.17,262.225788859842
"15937","Hungary",2000,"[95,100)",1410,3885.14,362.92128468987
"15938","Hungary",2000,"[100,Inf)",155,284,545.774647887324
"15939","Hungary",2001,"[0,5)",911,479193,1.90111291275123
"15940","Hungary",2001,"[5,10)",87,561430,0.154961437757156
"15941","Hungary",2001,"[10,15)",123,619490,0.198550420507191
"15942","Hungary",2001,"[15,20)",262,655145,0.399911469979928
"15943","Hungary",2001,"[20,25)",471,781770,0.602478989984267
"15944","Hungary",2001,"[25,30)",592,819200,0.72265625
"15945","Hungary",2001,"[30,35)",842,715430,1.17691458283829
"15946","Hungary",2001,"[35,40)",1341,611725,2.19216151048265
"15947","Hungary",2001,"[40,45)",3253,672100,4.84005356345782
"15948","Hungary",2001,"[45,50)",6042,834138,7.24340576739101
"15949","Hungary",2001,"[50,55)",7352,725453,10.1343574290822
"15950","Hungary",2001,"[55,60)",8328,608303,13.6905456655647
"15951","Hungary",2001,"[60,65)",10198,539561,18.9005506328293
"15952","Hungary",2001,"[65,70)",13274,484613,27.3909284315526
"15953","Hungary",2001,"[70,75)",17843,433520,41.1584240634803
"15954","Hungary",2001,"[75,80)",21838,338169,64.5771788661882
"15955","Hungary",2001,"[80,85)",16073,172989.67,92.9130623811237
"15956","Hungary",2001,"[85,90)",14488,79567.51,182.084370869467
"15957","Hungary",2001,"[90,95)",7278,28781.32,252.872349148684
"15958","Hungary",2001,"[95,100)",1527,4265.19,358.014531591793
"15959","Hungary",2001,"[100,Inf)",152,287,529.616724738676
"15960","Hungary",2002,"[0,5)",834,477677,1.74594966891854
"15961","Hungary",2002,"[5,10)",95,540532,0.175752776893875
"15962","Hungary",2002,"[10,15)",127,615479,0.206343352088373
"15963","Hungary",2002,"[15,20)",260,644705,0.403285223474302
"15964","Hungary",2002,"[20,25)",483,747806,0.645889441914079
"15965","Hungary",2002,"[25,30)",626,841758,0.74368167573103
"15966","Hungary",2002,"[30,35)",796,720745,1.10441279509397
"15967","Hungary",2002,"[35,40)",1447,631022,2.29310547017378
"15968","Hungary",2002,"[40,45)",3038,643879,4.71827781306736
"15969","Hungary",2002,"[45,50)",6004,822607,7.29874654604203
"15970","Hungary",2002,"[50,55)",7410,730791,10.1396979437349
"15971","Hungary",2002,"[55,60)",8320,613776,13.5554339042256
"15972","Hungary",2002,"[60,65)",10260,552340,18.5755150812905
"15973","Hungary",2002,"[65,70)",12968,477259,27.1718291326093
"15974","Hungary",2002,"[70,75)",17782,434853,40.8919795885046
"15975","Hungary",2002,"[75,80)",21301,334144,63.7479649492434
"15976","Hungary",2002,"[80,85)",18469,196520.01,93.9802516802233
"15977","Hungary",2002,"[85,90)",13171,69828.35,188.619665221934
"15978","Hungary",2002,"[90,95)",7730,30862.05,250.469427662777
"15979","Hungary",2002,"[95,100)",1668,4467.16,373.391595555118
"15980","Hungary",2002,"[100,Inf)",161,338,476.331360946746
"15981","Hungary",2003,"[0,5)",811,476348,1.70253680082629
"15982","Hungary",2003,"[5,10)",92,521952,0.176261418674514
"15983","Hungary",2003,"[10,15)",116,607817,0.190846916094811
"15984","Hungary",2003,"[15,20)",238,639389,0.372230363675321
"15985","Hungary",2003,"[20,25)",420,715630,0.586895462739125
"15986","Hungary",2003,"[25,30)",600,859685,0.697930055776244
"15987","Hungary",2003,"[30,35)",833,721903,1.15389463681409
"15988","Hungary",2003,"[35,40)",1268,655544,1.93427138376676
"15989","Hungary",2003,"[40,45)",2730,625183,4.36672142396706
"15990","Hungary",2003,"[45,50)",5869,791027,7.41946861485133
"15991","Hungary",2003,"[50,55)",7484,748236,10.0021918218316
"15992","Hungary",2003,"[55,60)",8841,628001,14.0780030605047
"15993","Hungary",2003,"[60,65)",10642,558937,19.0397128835629
"15994","Hungary",2003,"[65,70)",12956,474228,27.3201919751681
"15995","Hungary",2003,"[70,75)",17930,431468,41.5558048337304
"15996","Hungary",2003,"[75,80)",21513,334298,64.3527631035783
"15997","Hungary",2003,"[80,85)",21666,215952.63,100.327557946389
"15998","Hungary",2003,"[85,90)",11516,61770.8,186.431129271436
"15999","Hungary",2003,"[90,95)",8398,31974.25,262.648850246683
"16000","Hungary",2003,"[95,100)",1802,4725.15,381.36355459615
"16001","Hungary",2003,"[100,Inf)",194,365,531.506849315069
"16002","Hungary",2004,"[0,5)",739,477844,1.54652982981894
"16003","Hungary",2004,"[5,10)",81,503128,0.160992828862635
"16004","Hungary",2004,"[10,15)",102,598725,0.170362019290993
"16005","Hungary",2004,"[15,20)",259,634328,0.408306112925805
"16006","Hungary",2004,"[20,25)",390,687696,0.567111049068193
"16007","Hungary",2004,"[25,30)",634,846167,0.749261079668671
"16008","Hungary",2004,"[30,35)",791,752719,1.05085695990137
"16009","Hungary",2004,"[35,40)",1311,678931,1.93097678556437
"16010","Hungary",2004,"[40,45)",2518,614227,4.09946159970174
"16011","Hungary",2004,"[45,50)",5386,738081,7.29730205763324
"16012","Hungary",2004,"[50,55)",7836,778955,10.0596311725324
"16013","Hungary",2004,"[55,60)",8607,634628,13.5622758529406
"16014","Hungary",2004,"[60,65)",10815,574521,18.8243771768134
"16015","Hungary",2004,"[65,70)",12552,473689,26.4983987384128
"16016","Hungary",2004,"[70,75)",16842,428090,39.3421943983742
"16017","Hungary",2004,"[75,80)",20716,337931,61.3024552349444
"16018","Hungary",2004,"[80,85)",22336,218620.11,102.168094234332
"16019","Hungary",2004,"[85,90)",10140,67408.76,150.425552999343
"16020","Hungary",2004,"[90,95)",8428,33077.18,254.798020871187
"16021","Hungary",2004,"[95,100)",1879,5095.18,368.779905714813
"16022","Hungary",2004,"[100,Inf)",193,401,481.296758104738
"16023","Hungary",2005,"[0,5)",731,478381,1.52807072187232
"16024","Hungary",2005,"[5,10)",80,490926,0.162957349987574
"16025","Hungary",2005,"[10,15)",76,584136,0.130106687483737
"16026","Hungary",2005,"[15,20)",253,627223,0.403365310264451
"16027","Hungary",2005,"[20,25)",372,675432,0.550758625590733
"16028","Hungary",2005,"[25,30)",623,817494,0.762085103988531
"16029","Hungary",2005,"[30,35)",744,788429,0.943648698868256
"16030","Hungary",2005,"[35,40)",1355,701622,1.93123932829928
"16031","Hungary",2005,"[40,45)",2386,604403,3.94769714908761
"16032","Hungary",2005,"[45,50)",5176,694902,7.44853231103091
"16033","Hungary",2005,"[50,55)",8217,792878,10.3635111580848
"16034","Hungary",2005,"[55,60)",9013,663498,13.5840650612361
"16035","Hungary",2005,"[60,65)",10676,566545,18.844045927508
"16036","Hungary",2005,"[65,70)",12543,481023,26.0756762150666
"16037","Hungary",2005,"[70,75)",16773,419101,40.0213790947767
"16038","Hungary",2005,"[75,80)",21226,340039,62.4222515652616
"16039","Hungary",2005,"[80,85)",22987,221900.85,103.591311164423
"16040","Hungary",2005,"[85,90)",11822,78231.17,151.116236661167
"16041","Hungary",2005,"[90,95)",8494,30497.9,278.510979444486
"16042","Hungary",2005,"[95,100)",2047,5433.19,376.758405283084
"16043","Hungary",2005,"[100,Inf)",230,405,567.901234567901
"16044","Hungary",2006,"[0,5)",697,482156,1.44559022391093
"16045","Hungary",2006,"[5,10)",49,483620,0.101319217567512
"16046","Hungary",2006,"[10,15)",118,563878,0.209265124725561
"16047","Hungary",2006,"[15,20)",259,623637,0.415305698667654
"16048","Hungary",2006,"[20,25)",335,662339,0.505783292241586
"16049","Hungary",2006,"[25,30)",552,788350,0.700196613179425
"16050","Hungary",2006,"[30,35)",806,823346,0.978932307924008
"16051","Hungary",2006,"[35,40)",1233,717000,1.71966527196653
"16052","Hungary",2006,"[40,45)",2182,606711,3.596440479899
"16053","Hungary",2006,"[45,50)",4580,656986,6.97122921949631
"16054","Hungary",2006,"[50,55)",8193,801484,10.2222876563974
"16055","Hungary",2006,"[55,60)",9343,686184,13.615881454537
"16056","Hungary",2006,"[60,65)",10558,565349,18.675190015371
"16057","Hungary",2006,"[65,70)",12535,487208,25.7282310635293
"16058","Hungary",2006,"[70,75)",15522,414849,37.4160236616215
"16059","Hungary",2006,"[75,80)",19914,339693,58.6235218270615
"16060","Hungary",2006,"[80,85)",22130,223634.36,98.9561711357772
"16061","Hungary",2006,"[85,90)",13079,91497.27,142.944155601582
"16062","Hungary",2006,"[90,95)",7326,27067.86,270.653091895702
"16063","Hungary",2006,"[95,100)",1999,5875.23,340.241999036634
"16064","Hungary",2006,"[100,Inf)",251,423.01,593.36658707832
"16065","Hungary",2007,"[0,5)",687,483544,1.42076005492778
"16066","Hungary",2007,"[5,10)",62,482268,0.128559224331699
"16067","Hungary",2007,"[10,15)",108,542990,0.19889869058362
"16068","Hungary",2007,"[15,20)",244,619849,0.393644258521027
"16069","Hungary",2007,"[20,25)",342,653438,0.523385539255446
"16070","Hungary",2007,"[25,30)",479,756440,0.633229337422664
"16071","Hungary",2007,"[30,35)",803,847744,0.947219915446172
"16072","Hungary",2007,"[35,40)",1234,722964,1.7068623057303
"16073","Hungary",2007,"[40,45)",2244,627525,3.57595314927692
"16074","Hungary",2007,"[45,50)",4382,631069,6.94377318486568
"16075","Hungary",2007,"[50,55)",8064,791340,10.1903101069073
"16076","Hungary",2007,"[55,60)",9619,691922,13.901855989548
"16077","Hungary",2007,"[60,65)",10528,570413,18.4568023519801
"16078","Hungary",2007,"[65,70)",12431,499489,24.8874349585276
"16079","Hungary",2007,"[70,75)",15334,409800,37.4182528062469
