"","Country","Year","Type","Birth_Count","Death_Count","Pop_Count","Birth_Rate","Death_Rate"
"1800","Chile",1999,"Total",250674,81984,14800262.55,16.9371319700001,5.53936119194048
"1801","Chile",2000,"Female",121638,35844,7592668.11,16.0204552915721,4.72087011847539
"1802","Chile",2000,"Male",127255,42970,7365007.63,17.2783256166158,5.83434561900108
"1803","Chile",2000,"Total",248893,78814,14957675.74,16.6398178651786,5.26913414690724
"1804","Chile",2001,"Female",120781,37255,7656340.92,15.7752902152638,4.86590139980339
"1805","Chile",2001,"Male",125335,44616,7428011.85,16.873290260031,6.00645245335735
"1806","Chile",2001,"Total",246116,81871,15084352.77,16.3159801254104,5.42754477095142
"1807","Chile",2002,"Female",117006,36733,7734074.3,15.1286366617916,4.74950182467215
"1808","Chile",2002,"Male",121975,44346,7497859.01,16.2679772768893,5.91448838139729
"1809","Chile",2002,"Total",238981,81079,15231933.31,15.6894725794988,5.32296185585125
"1810","Chile",2003,"Female",114523,38190,7823233.09,14.6388326517317,4.88161346602546
"1811","Chile",2003,"Male",119963,45482,7577217.79,15.8320643968187,6.00246703480328
"1812","Chile",2003,"Total",234486,83672,15400450.88,15.2259178531272,5.43308768372891
"1813","Chile",2004,"Female",112918,39589,7909871.54,14.275579499487,5.00501175016554
"1814","Chile",2004,"Male",117434,46549,7653352.07,15.3441261980255,6.08217152095552
"1815","Chile",2004,"Total",230352,86138,15563223.61,14.8010467350729,5.53471453977265
"1816","Chile",2005,"Female",112297,39733,7994697.79,14.0464346432787,4.96991894424067
"1817","Chile",2005,"Male",118534,46369,7730635.73,15.3330210011072,5.99808367894732
"1818","Chile",2005,"Total",230831,86102,15725333.52,14.6789255506995,5.47536876661424
"1819","Chile",2006,"Female",113180,39652,8078676.77,14.0097200596379,4.90822954413115
"1820","Chile",2006,"Male",118203,45987,7806620.53,15.1413789802846,5.89076922892267
"1821","Chile",2006,"Total",231383,85639,15885297.3,14.5658589594039,5.39108575575731
"1822","Chile",2007,"Female",117617,43247,8163733.16,14.4072567898581,5.29745389179281
"1823","Chile",2007,"Male",122952,49753,7884571.9,15.5939981979237,6.31017138673058
"1824","Chile",2007,"Total",240569,93000,16048305.06,14.9903057737613,5.79500449750299
"1825","Chile",2008,"Female",120723,41580,8253587.11,14.6267311886407,5.03780955429935
"1826","Chile",2008,"Male",125858,48588,7966557.21,15.7982923717685,6.09899593001228
"1827","Chile",2008,"Total",246581,90168,16220144.32,15.2021458709191,5.55901342313087
"1828","Chile",2009,"Female",123581,42357,8342776.64,14.812934030558,5.0770866616417
"1829","Chile",2009,"Male",128659,49608,8048149.4,15.9861595014625,6.16390148025831
"1830","Chile",2009,"Total",252240,91965,16390926.04,15.3890023897637,5.61072631134879
"1831","Chile",2010,"Female",122961,45693,8430826,14.5846919388444,5.41975365165881
"1832","Chile",2010,"Male",127682,52237,8128003.69,15.7089003486907,6.4267933421669
"1833","Chile",2010,"Total",250643,97930,16558829.69,15.1365165710573,5.9140652952751
"1834","Chile",2011,"Female",120803,44446,8519512.54,14.1795671328397,5.21696514810224
"1835","Chile",2011,"Male",126555,50539,8209259.5,15.4161285801722,6.15634089773871
"1836","Chile",2011,"Total",247358,94985,16728772.04,14.7863811766067,5.67794215695463
"1837","Chile",2012,"Female",119552,46897,8604214.24,13.8945866136406,5.45046865313758
"1838","Chile",2012,"Male",124083,51814,8286462.2,14.9741828304002,6.25284937642025
"1839","Chile",2012,"Total",243635,98711,16890676.44,14.4242298918847,5.84411171160887
"1840","Chile",2013,"Female",118594,46842.63,8687627.86,13.6509070037445,5.39187805403994
"1841","Chile",2013,"Male",123411,52927.38,8361501.74,14.75943004468,6.32988925264518
"1842","Chile",2013,"Total",242005,99770.01,17049129.6,14.1945662727556,5.85191222899731
"1843","Chile",2014,"Female",122811,47975.75,8773041.75,13.9986795343816,5.46854231031102
"1844","Chile",2014,"Male",128186,53984.16,8439102.97,15.1895290833263,6.39690737177959
"1845","Chile",2014,"Total",250997,101959.91,17212144.72,14.5825522666184,5.92371907502763
"1846","Chile",2015,"Female",119946,48623.15,8853401.06,13.5480138296141,5.49203065245527
"1847","Chile",2015,"Male",124724,54703.87,8510855.61,14.6546958044328,6.42754060305342
"1848","Chile",2015,"Total",244670,103327.02,17364256.67,14.0904390351885,5.95055820491969
"1849","Chile",2016,"Female",113934,49250.84,8923449.14,12.767932916128,5.51926045941469
"1850","Chile",2016,"Male",117815,54775.16,8572155.56,13.7439176383775,6.38989337239699
"1851","Chile",2016,"Total",231749,104026,17495604.7,13.2461268972315,5.94583621336621
"1852","Chile",2017,"Female",107513,50603.1,8980359.36,11.9720153381479,5.63486359191755
"1853","Chile",2017,"Male",111673,55784.97,8628043.47,12.9430270475909,6.46554113849405
"1854","Chile",2017,"Total",219186,106388.07,17608402.83,12.4478069996539,6.04189210271492
"1855","Chile",2018,"Female",108680,50692.56,9038346.53,12.0243232143479,5.60860991905341
"1856","Chile",2018,"Male",113051,56103.43,8684991.29,13.0168236472693,6.45981419285914
"1857","Chile",2018,"Total",221731,106795.99,17723337.82,12.5106795487353,6.02572670479064
"1858","Chile",2019,"Female",102823,52016.57,9089153.27,11.3127149411576,5.72292802803621
"1859","Chile",2019,"Male",107365,57641.39,8734714.55,12.2917582922043,6.59911547996723
"1860","Chile",2019,"Total",210188,109657.96,17823867.82,11.7925021730777,6.152309987227
"1861","Chile",2020,"Female",95034,58374.97,9125812.47,10.4137577133447,6.39668743927191
"1862","Chile",2020,"Male",99918,67466.01,8767166.31,11.3968409480303,7.69530400296467
"1863","Chile",2020,"Total",194952,125840.98,17892978.78,10.8954468899225,7.03298101156078
"1864","Czechia",1950,"Female",90851,49369,4601295.8,19.7446554077223,10.7293688877816
"1865","Czechia",1950,"Male",97490,53833.95,4355707.36,22.3821280775851,12.3594046960951
"1866","Czechia",1950,"Total",188341,103202.95,8957003.16,21.0272338454774,11.5220401462938
"1867","Czechia",1951,"Female",89792,49059.89,4642718.26,19.3403939182818,10.5670616334147
"1868","Czechia",1951,"Male",95778,53597.97,4394142.48,21.7967442876363,12.1975949218652
"1869","Czechia",1951,"Total",185570,102657.86,9036860.74,20.5347858442267,11.3599028416587
"1870","Czechia",1952,"Female",87096,46952.87,4683386.42,18.5967998771282,10.0254102030727
"1871","Czechia",1952,"Male",93047,50772.85,4432760.92,20.9907553507307,11.4540014488307
"1872","Czechia",1952,"Total",180143,97725.72,9116147.34,19.7608697272328,10.7200680677019
"1873","Czechia",1953,"Female",83598,47342.92,4720449.07,17.7097557372862,10.0293254514448
"1874","Czechia",1953,"Male",88949,51494,4466620.48,19.9141611422513,11.5286266721277
"1875","Czechia",1953,"Total",172547,98836.92,9187069.55,18.781505795828,10.7582640429668
"1876","Czechia",1954,"Female",81787,47714.92,4755805.23,17.1972980483055,10.0329844668597
"1877","Czechia",1954,"Male",86615,51920.81,4498012.28,19.2562835777763,11.5430565254037
"1878","Czechia",1954,"Total",168402,99635.73,9253817.51,18.1981111922749,10.7669866941217
"1879","Czechia",1955,"Female",80294,44342.87,4792847.84,16.7528790148281,9.25188353152476
"1880","Czechia",1955,"Male",85580,48956.85,4531237.28,18.8866737078046,10.8043006743624
"1881","Czechia",1955,"Total",165874,93299.72,9324085.12,17.7898418842405,10.0063136274758
"1882","Czechia",1956,"Female",79139,44173.99,4828935.9,16.3884966872308,9.14776897328457
"1883","Czechia",1956,"Male",83370,49351.8,4562014.72,18.2748204723022,10.8179835070765
"1884","Czechia",1956,"Total",162509,93525.79,9390950.62,17.3048508692936,9.95913979153689
"1885","Czechia",1957,"Female",75217,47037,4858181.19,15.4825431696178,9.68201846749153
"1886","Czechia",1957,"Male",80212,51650,4587147.73,17.486247385366,11.2597202096214
"1887","Czechia",1957,"Total",155429,98687,9445328.92,16.4556471581299,10.4482332839712
"1888","Czechia",1958,"Female",68960,44566.01,4883909.21,14.1198365970444,9.12506930078661
"1889","Czechia",1958,"Male",72802,49131.01,4607587.44,15.800459773803,10.6630662227866
"1890","Czechia",1958,"Total",141762,93697.02,9491496.65,14.9356845635087,9.87168024760352
"1891","Czechia",1959,"Female",62510,46050,4902003.77,12.7519281773217,9.39411762223104
"1892","Czechia",1959,"Male",66472,51109,4619854,14.3883334841317,11.0629037194682
"1893","Czechia",1959,"Total",128982,97159,9521857.77,13.5458860146364,10.2037861042321
"1894","Czechia",1960,"Female",62418,44345,4922541.95,12.6800341437415,9.00855705252039
"1895","Czechia",1960,"Male",66461,49518,4634289.41,14.3411414609948,10.6851332791493
"1896","Czechia",1960,"Total",128879,93863,9556831.36,13.4855366957108,9.82156077304685
"1897","Czechia",1961,"Female",63661,44990,4937059.48,12.8945175276681,9.1127117633997
"1898","Czechia",1961,"Male",67358,49983.01,4646899.94,14.4952550882772,10.7562053509592
"1899","Czechia",1961,"Total",131019,94973.01,9583959.42,13.6706547115159,9.90957972983571
"1900","Czechia",1962,"Female",65012,49460.02,4948094.54,13.1387950400802,9.99577101855455
"1901","Czechia",1962,"Male",68545,54858.01,4656215.32,14.7211834696682,11.7816737908074
"1902","Czechia",1962,"Total",133557,104318.03,9604309.86,13.905944513123,10.8615852175348
"1903","Czechia",1963,"Female",72445,47137,4968555.27,14.5806972174429,9.48706363087313
"1904","Czechia",1963,"Male",76395,52992,4674989.26,16.3412140116874,11.3352132064577
"1905","Czechia",1963,"Total",148840,100129,9643544.53,15.43415904152,10.383007999653
"1906","Czechia",1964,"Female",74800,48082.99,4990358.44,14.9889032820656,9.63517762864344
"1907","Czechia",1964,"Male",79620,53901,4696028.29,16.9547530557998,11.4779972928996
"1908","Czechia",1964,"Total",154420,101983.99,9686386.73,15.941961053624,10.5285895393937
"1909","Czechia",1965,"Female",71496,49684,5007156.35,14.2787632345453,9.92259808304169
"1910","Czechia",1965,"Male",75942,55424,4711879.8,16.117134397189,11.7626090546707
"1911","Czechia",1965,"Total",147438,105108,9719036.15,15.1700228010779,10.8146526443365
"1912","Czechia",1966,"Female",68595,49696.01,5020955.49,13.6617422991734,9.89771968681602
"1913","Czechia",1966,"Male",72567,56088,4723584.92,15.3626961786473,11.8740323186568
"1914","Czechia",1966,"Total",141162,105784.01,9744540.41,14.4862655456934,10.8557207984322
"1915","Czechia",1967,"Female",67182,51146.99,5031736.05,13.3516542466491,10.164879375976
"1916","Czechia",1967,"Male",71266,57820,4732181.73,15.0598611942995,12.2184656674206
"1917","Czechia",1967,"Total",138448,108966.99,9763917.78,14.1795540601121,11.1601707895578
"1918","Czechia",1968,"Female",66907,54259,5039277.69,13.2771012267832,10.7672177121083
"1919","Czechia",1968,"Male",70530,60936,4736941.81,14.8893532639786,12.8639958952757
"1920","Czechia",1968,"Total",137437,115195,9776219.5,14.058297279434,11.7831846962929
"1921","Czechia",1969,"Female",69347,56145,5047386.84,13.739188653113,11.123577760091
"1922","Czechia",1969,"Male",73818,64508.01,4741465.6,15.5686039354583,13.6050781429269
"1923","Czechia",1969,"Total",143165,120653.01,9788852.44,14.6253098488836,12.3255520235424
"1924","Czechia",1970,"Female",72171,58324,5055591.65,14.2754804969266,11.5365330188406
"1925","Czechia",1970,"Male",75694,65003,4746993.95,15.945670206721,13.6935080778858
"1926","Czechia",1970,"Total",147865,123327,9802585.6,15.0842855174863,12.5810684070946
"1927","Czechia",1971,"Female",75073,57474.99,5071264.5,14.8036056884826,11.3334632811994
"1928","Czechia",1971,"Male",79107,64900,4759197.05,16.6219215487201,13.6367541243118
"1929","Czechia",1971,"Total",154180,122374.99,9830461.55,15.6839024511519,12.4485497835043
"1930","Czechia",1972,"Female",79511,56839,5092896.21,15.6121383043068,11.1604473478952
"1931","Czechia",1972,"Male",84150,62366,4779144.38,17.6077542984797,13.0496162160307
"1932","Czechia",1972,"Total",163661,119205,9872040.59,16.5782341054981,12.0750111299937
"1933","Czechia",1973,"Female",87825,59164,5121924.56,17.1468749629534,11.5511267897316
"1934","Czechia",1973,"Male",93925,65273,4806574.03,19.5409452582591,13.579942718577
"1935","Czechia",1973,"Total",181750,124437,9928498.59,18.3058896924313,12.5333149692274
"1936","Czechia",1974,"Female",94387,60935,5154340,18.3121408366542,11.8220761532999
"1937","Czechia",1974,"Male",99828,65874,4838827.8,20.6306163653933,13.6136276641215
"1938","Czechia",1974,"Total",194215,126809,9993167.8,19.4347782291817,12.6895697678568
"1939","Czechia",1975,"Female",93739,59694.99,5187603.27,18.0698089505214,11.507238871796
"1940","Czechia",1975,"Male",98037,64618.99,4870558.16,20.128493856236,13.2672658609624
"1941","Czechia",1975,"Total",191776,124313.98,10058161.43,19.0667053153471,12.3595133032181
"1942","Czechia",1976,"Female",91302,60088,5218024.88,17.4974251943391,11.5154682819374
"1943","Czechia",1976,"Male",96076,65144,4899740.96,19.608383541974,13.2953967427698
"1944","Czechia",1976,"Total",187378,125232,10117765.84,18.5197011833593,12.3774360842492
"1945","Czechia",1977,"Female",88535,60995.01,5244855.96,16.8803491793128,11.6294919184015
"1946","Czechia",1977,"Male",93228,65219.02,4926177.64,18.9250178968374,13.2392749036147
"1947","Czechia",1977,"Total",181763,126214.03,10171033.6,17.8706518086815,12.4091645907059
"1948","Czechia",1978,"Female",87053,61813,5269418.79,16.5204178049397,11.7305157292309
"1949","Czechia",1978,"Male",91848,65323,4951097.38,18.5510388810006,13.1936407197065
"1950","Czechia",1978,"Total",178901,127136,10220516.17,17.5041061551395,12.4392934647644
"1951","Czechia",1979,"Female",83670,62430,5289684.94,15.8175772185025,11.802215199607
"1952","Czechia",1979,"Male",88442,65519.01,4971971.23,17.7881158013056,13.1776727919642
"1953","Czechia",1979,"Total",172112,127949.01,10261656.17,16.7723413402965,12.468651052065
"1954","Czechia",1980,"Female",74392,66746,5296961.19,14.0442788481144,12.6008097106711
"1955","Czechia",1980,"Male",79409,68791.01,4981233.28,15.9416344379679,13.8100358150663
"1956","Czechia",1980,"Total",153801,135537.01,10278194.47,14.9638149432679,13.1868501219359
"1957","Czechia",1981,"Female",70375,63880.99,5301823.81,13.2737341944979,12.048870782826
"1958","Czechia",1981,"Male",74063,66525.99,4987380.59,14.85007984923,13.3388637180384
"1959","Czechia",1981,"Total",144438,130406.98,10289204.4,14.0378200670209,12.6741558365776
"1960","Czechia",1982,"Female",69159,64346,5305603.71,13.0350858790394,12.1279318089138
"1961","Czechia",1982,"Male",72579,66419,4992292.33,14.5382111467819,13.304309044739
"1962","Czechia",1982,"Total",141738,130765,10297896.04,13.7637823735498,12.6982249084736
"1963","Czechia",1983,"Female",66712,66537.01,5304501.43,12.5764882676259,12.5434993048913
"1964","Czechia",1983,"Male",70719,67937,4993656.38,14.16176737415,13.6046605593635
"1965","Czechia",1983,"Total",137431,134474.01,10298157.81,13.345202368772,13.0580646054403
"1966","Czechia",1984,"Female",66688,65435.99,5305023.58,12.5707264057062,12.334721799672
"1967","Czechia",1984,"Male",70253,66752,4995967.17,14.0619418842178,13.3611766708227
"1968","Czechia",1984,"Total",136941,132187.99,10300990.75,13.293963981086,12.8325510825257
"1969","Czechia",1985,"Female",66219,65052,5305661.36,12.4808191678483,12.2608654390261
"1970","Czechia",1985,"Male",69662,66589,4997677.86,13.9388736031898,13.3239880331142
"1971","Czechia",1985,"Total",135881,131641,10303339.22,13.188054581008,12.7765375078081
"1972","Czechia",1986,"Female",64817,65830,5303600.87,12.2213193618395,12.4123216685422
"1973","Czechia",1986,"Male",68539,66755,4998066.48,13.7131029117484,13.3561648823847
"1974","Czechia",1986,"Total",133356,132585,10301667.35,12.9450889326183,12.8702466790485
"1975","Czechia",1987,"Female",63616,62840,5303002.29,11.9962233695358,11.8498911679708
"1976","Czechia",1987,"Male",67305,64404.01,4999138.2,13.4633205379279,12.8830225177612
"1977","Czechia",1987,"Total",130921,127244.01,10302140.49,12.7081357633476,12.3512206151248
"1978","Czechia",1988,"Female",64837,62006,5304315.23,12.223443967526,11.6897275729972
"1979","Czechia",1988,"Male",67830,63688,5001479.67,13.5619865470732,12.7338316262715
"1980","Czechia",1988,"Total",132667,125694,10305794.9,12.8730487349404,12.1964391121349
"1981","Czechia",1989,"Female",62687,63351.01,5302082.01,11.8230913595393,11.9483270685962
"1982","Czechia",1989,"Male",65669,64396,5000735.17,13.1318691687486,12.8773065981017
"1983","Czechia",1989,"Total",128356,127747.01,10302817.18,12.4583400595681,12.3992309839278
"1984","Czechia",1990,"Female",63594,62698,5300672.82,11.9973448955486,11.8283097503083
"1985","Czechia",1990,"Male",66970,66468.01,4998523.13,13.3979574082715,13.2975297445508
"1986","Czechia",1990,"Total",130564,129166.01,10299195.95,12.6771061191432,12.5413683385643
"1987","Czechia",1991,"Female",62710,60948.02,5303173.3,11.8249954230234,11.4927452964813
"1988","Czechia",1991,"Male",66644,63342,5003999.4,13.3181470805132,12.6582748990737
