"","Country","Year","Male_Deaths","Female_Deaths","Total_Deaths","Male_Pop","Female_Pop","Total_Pop","Male_Births","Female_Births","Total_Births","Male_Birth_Rate","Female_Birth_Rate","Total_Birth_Rate","Male_Death_rate","Female_Death_rate","Total_Death_rate"
"144","Austria",1990,38386,44566,82952,3696285,4015618.2,7711903.2,46478,43976,90454,6.02678726569078,5.70235373286324,11.729140998554,4.97750023625815,5.77885884252282,10.756359078781
"145","Austria",1991,38639,44789,83428,3746433,4052776.39,7799209.39,48605,46024,94629,6.23204193777903,5.90111095863269,12.1331528964117,4.95422010973858,5.74276157496523,10.6969816847038
"146","Austria",1992,38508,44654,83162,3792916,4089355.16,7882271.16,49096,46206,95302,6.22866163868435,5.86201604360944,12.0906776822938,4.88539397063828,5.66511847836506,10.5505124490033
"147","Austria",1993,38223,44294,82517,3820486.2,4107650.6,7928136.8,48767,46460,95227,6.15112998554717,5.8601410611381,12.0112710466853,4.82118320662681,5.58693689543803,10.4081201020648
"148","Austria",1994,37244,43440,80684,3830708.72,4111748.15,7942456.87,47412,45003,92415,5.96943751486812,5.66613086310659,11.6355683779747,4.68922911507104,5.4693403704942,10.1585694855652
"149","Austria",1995,37640,43531,81171,3836558.31,4115440.69,7951999,45419,43250,88669,5.71164558748058,5.43888398376308,11.1505295712437,4.73340099766109,5.47422101033966,10.2076220080008
"150","Austria",1996,37268,43522,80790,3843610.56,4120335.1,7963945.66,45558,43251,88809,5.72053124732144,5.43085071728126,11.1513819646027,4.67958994084849,5.46487907603327,10.1444690168818
"151","Austria",1997,37021,42411,79432,3847908.87,4122202.6,7970111.47,42942,41103,84045,5.38787947466436,5.15714242576334,10.5450219004277,4.64497894908363,5.32125556331774,9.96623451240137
"152","Austria",1998,36382,41957,78339,3855650.82,4125865.65,7981516.47,41712,39521,81233,5.22607453818861,4.95156530072286,10.1776398389115,4.55828164193464,5.25677045931097,9.81505210124562
"153","Austria",1999,35880,42320,78200,3867889.29,4133245.64,8001134.93,39991,38147,78138,4.99816592894278,4.76769862447502,9.7658645534178,4.4843638201212,5.28924963398911,9.77361345411032
"154","Austria",2000,35211,41569,76780,3880570.63,4139036.24,8019606.87,40132,38136,78268,5.00423532606406,4.75534532031244,9.7595806463765,4.3906142247095,5.18342116687822,9.57403539158772
"155","Austria",2001,34500,40267,74767,3905448.72,4154119.54,8059568.26,38597,36861,75458,4.78896620201837,4.57357004877579,9.36253625079416,4.28062631732087,4.99617333100173,9.2767996483226
"156","Austria",2002,35166,40965,76131,3928926.05,4169417.96,8098344.01,40118,38281,78399,4.95385228763578,4.72701578899709,9.68086807663287,4.3423692493893,5.05844157143925,9.40081082082854
"157","Austria",2003,35448,41761,77209,3952190.84,4189575.51,8141766.35,39542,37402,76944,4.85668567484745,4.59384344774276,9.45052912259021,4.35384638617147,5.1292309561303,9.48307734230177
"158","Austria",2004,34616,39676,74292,3984447.25,4216143.18,8200590.43,40540,38428,78968,4.94354648559128,4.68600405397883,9.62955053957011,4.22115947570863,4.83818821811346,9.05934769382209
"159","Austria",2005,34986,40203,75189,4013921.57,4239482.67,8253404.24,39878,38312,78190,4.83170323909883,4.64196335062827,9.4736665897271,4.2389781213479,4.87108092987337,9.11005905122127
"160","Austria",2006,34757,39538,74295,4029531.49,4252522.21,8282053.7,39745,38169,77914,4.79893048749491,4.60863952137862,9.40757000887352,4.1966644094568,4.77393668674232,8.97060109619912
"161","Austria",2007,34978,39647,74625,4042102.32,4265219.98,8307322.3,38940,37310,76250,4.68743099085008,4.49121854824388,9.17864953909396,4.21050234201218,4.77253663313388,8.98303897514606
"162","Austria",2008,35156,39927,75083,4056775.05,4278058.97,8334834.02,40126,37626,77752,4.81425303775875,4.5143070527516,9.32856009051036,4.21796041956454,4.79037733735218,9.00833775691672
"163","Austria",2009,36630,40751,77381,4065953.04,4284958.99,8350912.03,39072,37272,76344,4.67877039772864,4.46322507842296,9.1419954761516,4.3863472478706,4.879826281681,9.2661735295516
"164","Austria",2010,36692,40507,77199,4078630.04,4295939.99,8374570.03,40331,38411,78742,4.81588903735037,4.58662353558467,9.40251257293504,4.38135926603506,4.8369050416789,9.21826430771396
"165","Austria",2011,36539,39940,76479,4097928.04,4309709.99,8407638.03,40395,37714,78109,4.80455983664654,4.48568312116072,9.29024295780726,4.34592924548156,4.75044237840482,9.09637162388638
"166","Austria",2012,37447,41989,79436,4123468.04,4328038.99,8451507.03,40822,38130,78952,4.83014447661177,4.51162140250861,9.34176587912038,4.43080741305376,4.96822635903315,9.39903377208692
"167","Austria",2013,37958,41568,79526,4155186.04,4352276.99,8507463.03,40953,38377,79330,4.81377348988609,4.51098051965323,9.32475400953932,4.46172964444842,4.88606296065209,9.34779260510051
"168","Austria",2014,37424,40828,78252,4200265.04,4384298.99,8584564.03,42162,39560,81722,4.91137346668495,4.60827129505376,9.5196447617387,4.35945260227735,4.75597827185174,9.11543087412909
"169","Austria",2015,39860,43213,83073,4272455.04,4427756.99,8700212.03,43604,40777,84381,5.01183187830883,4.68689726864048,9.69872914694931,4.58149753851459,4.96689044485276,9.54838798336734
"170","Austria",2016,39022,41647,80669,4312367.04,4460327.99,8772695.03,45051,42624,87675,5.13536602445873,4.85871215792167,9.9940781823804,4.44811997528199,4.74734387295805,9.19546384824003
"171","Austria",2017,39902,43368,83270,4338473.04,4483709.99,8822183.03,45253,42380,87633,5.12945603668801,4.8037996781393,9.93325571482731,4.52291681824244,4.91579010008365,9.43870691832609
"172","Austria",2018,40851,43121,83972,4357007.04,4501728.99,8858736.03,43796,41739,85535,4.9438204109125,4.71162024228416,9.65544065319666,4.61138020837946,4.8676244391944,9.47900464757386
"173","Austria",2019,40774,42612,83386,4378766.04,4522289.99,8901056.03,43580,41372,84952,4.8960482726003,4.64798781858696,9.54403609118726,4.58080477895835,4.78729713152924,9.36810191048758
"174","Belarus",1959,30793.02,31804.05,62597.07,3643169.66,4518558.36,8161728.02,105729,98845,204574,12.9542420111176,12.1107931748993,25.0650351860169,3.77285544489389,3.89672994763675,7.66958539253064
"175","Belarus",1960,26719.99,27316.97,54036.96,3708880.22,4569575.38,8278455.6,103169,97049,200218,12.4623486535339,11.7230803291377,24.1854289826716,3.22765395999708,3.2997664443595,6.52742040435658
"176","Belarus",1961,26362.01,27319.97,53681.98,3773402.83,4620545.32,8393948.15,99644,94595,194239,11.8709334653205,11.2694286776122,23.1403621429327,3.14059719322903,3.25472227273646,6.39531946596549
"177","Belarus",1962,28889,31786.96,60675.96,3830327.44,4661501.01,8491828.45,95239,90063,185302,11.2153702304243,10.6058430796491,21.8212133100734,3.40197640238481,3.74324095065769,7.1452173530425
"178","Belarus",1963,28140.03,30151,58291.03,3882856.52,4695450.62,8578307.14,90064,83825,173889,10.4990411896117,9.77174151402557,20.2707827036373,3.28037100336326,3.51479604401294,6.7951670473762
"179","Belarus",1964,26604.97,27362.02,53966.99,3931652.15,4732042.51,8663694.66,83110,78684,161794,9.5929050205008,9.08203752416178,18.6749425446626,3.07085730096587,3.15823918937605,6.22909649034192
"180","Belarus",1965,28237.99,29917.97,58155.96,3975808.69,4763034.04,8738842.73,79133,74732,153865,9.05531801463144,8.55170442001993,17.6070224346514,3.23131916575869,3.42356201208349,6.65488117784218
"181","Belarus",1966,28485,29779.91,58264.91,4019851.67,4794531.29,8814382.96,78625,74789,153414,8.92007986909613,8.48488207732694,17.4049619464231,3.23164992141435,3.3785586733799,6.61020859479425
"182","Belarus",1967,29687.01,31575.98,61262.99,4061985.12,4824779.07,8886764.19,75696,71805,147501,8.51783600662864,8.07999384981993,16.5978298564486,3.34058712094621,3.55314705385471,6.89373417480092
"183","Belarus",1968,30222.02,32131.98,62354,4101766.82,4849817.52,8951584.34,74927,71168,146095,8.37025013160966,7.95032446736686,16.3205745989765,3.37616435840898,3.58952994012678,6.96569429853576
"184","Belarus",1969,31925.02,33987,65912.02,4137826.56,4871203.96,9009030.52,73786,68866,142652,8.19022644403252,7.64410774801105,15.8343341920436,3.54366875871123,3.77254799221171,7.31621675092294
"185","Belarus",1970,33532.01,35442,68974.01,4172433.5,4900583.73,9073017.23,75334,71342,146676,8.30308133339674,7.86309539500345,16.1661767284002,3.69579481113804,3.90630802318007,7.6021028343181
"186","Belarus",1971,33668,34843.02,68511.02,4208718.12,4933807.54,9142525.66,76308,72827,149135,8.34649010982377,7.96574193044157,16.3122320402653,3.68257101506456,3.81109348726728,7.49366450233184
"187","Belarus",1972,35132.99,36732.99,71865.98,4242980.34,4961683.27,9204663.61,76144,71669,147813,8.27232837898353,7.78616178022393,16.0584901592075,3.81686843632518,3.99069336549063,7.80756180181581
"188","Belarus",1973,35786,38141.02,73927.02,4275475.22,4988602.96,9264078.18,74417,70312,144729,8.032855353127,7.58974596650047,15.6226013196275,3.8628775906984,4.11708744884534,7.97996503954374
"189","Belarus",1974,35857.02,37323.98,73181,4308846.65,5016029.58,9324876.23,75448,71428,146876,8.09104572962251,7.65994081189,15.7509865415125,3.84530787493358,4.00262470829599,7.84793258322958
"190","Belarus",1975,39462.98,40238.01,79700.99,4338486.26,5042598.94,9381085.2,75137,71380,146517,8.00941451848236,7.60892780293691,15.6183423214193,4.20665404467278,4.28927028612852,8.4959243308013
"191","Belarus",1976,40929.02,41470.98,82400,4367580.19,5068494.48,9436074.67,76016,71896,147912,8.05589216474481,7.61926993102101,15.6751620957658,4.33750488750636,4.3949397869697,8.73244467447607
"192","Belarus",1977,42019.02,42546.01,84565.03,4395821.81,5096642.99,9492464.8,76304,72659,148963,8.03837587051152,7.65438708816703,15.6927629586785,4.42656579564035,4.48208246187018,8.90864825751052
"193","Belarus",1978,42883.99,43727.99,86611.98,4419348.66,5114883.67,9534232.33,77243,73810,151053,8.10164859911695,7.74157765882762,15.8432262579446,4.49789647616024,4.58641959693046,9.0843160730907
"194","Belarus",1979,45616.99,45220.03,90837.02,4451750.47,5144244.74,9595995.21,78050,73750,151800,8.13360139224163,7.68549779215657,15.8190991843982,4.75375289396377,4.71238563696615,9.46613853092992
"195","Belarus",1980,47131,48383,95514,4489358.23,5179352.24,9668710.47,79146,75286,154432,8.1857865374678,7.78656060015416,15.972347137622,4.87459006516305,5.00407992876841,9.87866999393146
"196","Belarus",1981,46825.98,46310,93135.98,4528300.26,5214087.71,9742387.97,80960,76939,157899,8.31007759589357,7.89734511055404,16.2074227064476,4.80641708626186,4.75345471178151,9.55987179804337
"197","Belarus",1982,46846,46994.01,93840.01,4561647.8,5242264.47,9803912.27,81383,77981,159364,8.30107387323653,7.9540695441168,16.2551434173533,4.77829653202313,4.79339356634206,9.57169009836519
"198","Belarus",1983,48411.97,49436.98,97848.95,4597058.06,5274168.55,9871226.61,89062,84448,173510,9.02238430123528,8.55496518684419,17.5773494880795,4.90435200332211,5.00819016249896,9.91254216582107
"199","Belarus",1984,51812.01,52462.03,104274.04,4628623.23,5301629.46,9930252.69,86674,82075,168749,8.72827738686678,8.26514717824366,16.9934245651104,5.21759230277956,5.28305085859804,10.5006431613776
"200","Belarus",1985,50922.02,54768,105690.02,4658653.3,5327966.77,9986620.07,84671,80363,165034,8.47844409885516,8.04706691920843,16.5255110180636,5.09902445903301,5.48413773790435,10.5831621969374
"201","Belarus",1986,46277.07,50999,97276.07,4689337.65,5354036.49,10043374.14,88159,83452,171611,8.77782693058172,8.30915973424047,17.0869866648222,4.60772140467128,5.07787515322017,9.68559655789145
"202","Belarus",1987,47317.99,52602.99,99920.98,4714924.75,5375615.92,10090540.67,83754,79183,162937,8.3002489895321,7.84725046849249,16.1474994580246,4.68934138887921,5.21309925011184,9.90244063899105
"203","Belarus",1988,49057.97,53613.02,102670.99,4748564.49,5390524.06,10139088.55,84309,78884,163193,8.31524447037204,7.78018651390514,16.0954309842772,4.83849901873083,5.28775537718329,10.1262543959141
"204","Belarus",1989,50925.97,52553.09,103479.06,4777338.83,5411494.51,10188833.34,78880,74569,153449,7.74180883794886,7.31869857044889,15.0605074083978,4.99821405460343,5.15791045415215,10.1561245087556
"205","Belarus",1990,53453.01,56128.94,109581.95,4782336.61,5408347.62,10190684.23,73292,68875,142167,7.19205878092447,6.75862370430842,13.9506824852329,5.24528174885858,5.50786764982512,10.7531493986837
"206","Belarus",1991,56393.97,58256,114649.97,4789800.32,5410681.05,10200481.37,68452,63593,132045,6.71066369488404,6.2343136263186,12.9449773212026,5.52855967815958,5.71110302415071,11.2396627023103
"207","Belarus",1992,58376.05,58298.01,116674.06,4813792.54,5418471.5,10232264.04,65656,62315,127971,6.41656624021207,6.09005003744997,12.506616277662,5.70509613237072,5.69746927679947,11.4025654091702
"208","Belarus",1993,64825.03,63718.94,128543.97,4821218.53,5421860.84,10243079.37,60557,56827,117384,5.91199167872893,5.54784337280792,11.4598350515369,6.32866618117399,6.22068205256912,12.5493482337431
"209","Belarus",1994,65775.03,64227.95,130002.98,4779417.73,5424349.65,10203767.38,56970,53629,110599,5.58323194545425,5.25580386173014,10.8390358071844,6.44615146057945,6.29453295122061,12.7406844118001
"210","Belarus",1995,68779.97,64995.01,133774.98,4767318.03,5403327.6,10170645.63,52408,48736,101144,5.15286854999784,4.79182952321582,9.94469807321367,6.76259625024414,6.39045075056853,13.1530470008127
"211","Belarus",1996,68543.98,64877.97,133421.95,4754599.38,5380440.91,10135040.29,49388,46410,95798,4.87299493507983,4.57916285205019,9.45215778713002,6.76306931583002,6.40135294420226,13.1644222600323
"212","Belarus",1997,70604.99,66048.07,136653.06,4736402.49,5352291.45,10088693.94,45987,43599,89586,4.55827089943418,4.32157029039579,8.87984118982997,6.99842719185512,6.5467413713613,13.5451685632164
"213","Belarus",1998,71613.96,65682.03,137295.99,4720732.04,5329637.71,10050369.75,48040,44605,92645,4.77992364410275,4.43814517371363,9.21806881781638,7.12550500940525,6.53528493317373,13.660789942579
"214","Belarus",1999,73891.96,68134.96,142026.92,4694905.27,5309925.8,10004831.07,47945,45030,92975,4.7921848619479,4.50082561963737,9.29301048158527,7.38562795143727,6.81020594183806,14.1958338932753
"215","Belarus",2000,70202.04,64665.05,134867.09,4668883.79,5287460.13,9956343.92,48179,45512,93691,4.83902528750734,4.57115587465564,9.41018116216299,7.05098584019183,6.49485900844615,13.545844848638
"216","Belarus",2001,73648.93,66650.03,140298.96,4639583.25,5265083.32,9904666.57,47442,44278,91720,4.78986341081848,4.47041802841829,9.26028143923678,7.4357808493093,6.72915433638873,14.164935185698
"217","Belarus",2002,77582.97,69072.02,146654.99,4600646.65,5232004.93,9832651.58,45652,43091,88743,4.64289816725103,4.38243943146005,9.02533759871109,7.89034060332279,7.02476025292051,14.9151008562433
"218","Belarus",2003,76023.02,67177.03,143200.05,4562949.91,5201664.51,9764614.42,45627,42885,88512,4.67268834563977,4.39187848648303,9.0645668321228,7.78556292446005,6.87963980046229,14.6652027249223
"219","Belarus",2004,74092.96,65970.99,140063.95,4527334.44,5172370.74,9699705.18,45668,43275,88943,4.70818433679445,4.46147580745336,9.16966014424781,7.63868165320876,6.80133970834771,14.4400213615565
"220","Belarus",2005,75532.08,66324.99,141857.07,4489797.13,5142261.75,9632058.88,46295,44012,90307,4.80634520373696,4.56932422738678,9.37566943112374,7.84173777808136,6.88585803163197,14.7275958097133
"221","Belarus",2006,73226.98,65198.94,138425.92,4461800.14,5119157.73,9580957.87,49849,46872,96721,5.20292445456709,4.89220395663842,10.0951284112055,7.64297067094816,6.80505445119967,14.4480251221478
"222","Belarus",2007,69698.02,63295.05,132993.07,4441649.84,5104398.29,9546048.13,53406,50220,103626,5.59456638733708,5.26081571306722,10.8553821004043,7.30124330517072,6.6304976821859,13.9317409873566
"223","Belarus",2008,70412.98,63466.05,133879.03,4425240.25,5088697.49,9513937.74,55598,52278,107876,5.84384736577013,5.49488565393954,11.3387330197097,7.40103434816045,6.67084983467634,14.0718841828368
"224","Belarus",2009,70564.97,64531.94,135096.91,4418844.32,5084083.38,9502927.7,56323,52940,109263,5.92691029312998,5.57091474030682,11.4978250334368,7.42560316438059,6.79074302543626,14.2163461898169
"225","Belarus",2010,71789.1,65342.99,137132.09,4407864.53,5072502.88,9480367.41,55714,52336,108050,5.87677645712678,5.52046115267594,11.3972376098027,7.57239639513085,6.89245333794505,14.4648497330759
"226","Belarus",2011,71349,63741.01,135090.01,4398912.1,5069551.36,9468463.46,56113,53034,109147,5.92630475230244,5.6011199941833,11.5274247464857,7.53543595551881,6.73192754761922,14.267363503138
